ID,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
1406,Oakleigh East,1/17 Claudel St,3,t,820000,S,Biggin,17/6/17,12.3,3166,3,2,1.0,200,130.0,2013.0,Monash,-37.91017,145.11488,Southern Metropolitan,2547
1407,Parkdale,22 Keith St,4,h,1300000,SP,Buxton,17/6/17,21.5,3195,4,2,2.0,597,150.0,1970.0,Kingston,-37.99232,145.08469,South-Eastern Metropolitan,5087
1410,South Melbourne,1403/38 Bank St,3,u,1250000,S,Greg,17/6/17,1.9,3205,3,2,3.0,0,113.0,2001.0,Port Phillip,-37.83185,144.96817,Southern Metropolitan,5943
1411,Sunshine,65 Devonshire Rd,3,h,810000,VB,GL,17/6/17,10.5,3020,3,1,2.0,459,114.0,1970.0,Brimbank,-37.78519,144.83651,Western Metropolitan,3755
1413,Viewbank,28 Kuranga Rd,3,h,940000,SA,Nelson,17/6/17,8.9,3084,3,2,2.0,541,540.0,1960.0,Banyule,-37.73136,145.09562,Eastern Metropolitan,2698
1416,Ascot Vale,18 McCully St,3,h,990000,S,Brad,24/6/17,4.3,3032,3,1,0.0,196,102.0,1900.0,Moonee Valley,-37.77552,144.92022,Western Metropolitan,6567
1418,Avondale Heights,7A Downland Sq,4,h,773000,S,Moonee,24/6/17,9.5,3034,4,2,2.0,344,235.0,2004.0,Moonee Valley,-37.75861,144.86687,Western Metropolitan,4502
1419,Balwyn North,37 Cascade St,5,h,3200000,VB,Jellis,24/6/17,9.7,3104,5,3,2.0,836,168.0,1970.0,Boroondara,-37.78839,145.07076,Southern Metropolitan,7809
1423,Braybrook,15 Myalla St,2,h,570000,VB,Sweeney,24/6/17,8.6,3019,2,1,2.0,567,74.0,1950.0,Maribyrnong,-37.7877,144.84757,Western Metropolitan,3589
1425,Brunswick West,1 Egginton St,4,h,1268000,SP,Alexkarbon,24/6/17,5.2,3055,4,2,2.0,645,217.0,1950.0,Moreland,-37.76097,144.93933,Northern Metropolitan,7082
1432,Croydon,30 Hull Rd,4,h,860000,VB,McGrath,24/6/17,23.0,3136,4,3,2.0,907,170.0,1970.0,Maroondah,-37.79636,145.29351,Eastern Metropolitan,11925
1437,Greenvale,21 Destination Dr,4,h,840500,S,YPA,24/6/17,20.4,3059,4,2,2.0,494,298.0,2014.0,Hume,-37.61424,144.88705,Northern Metropolitan,4864
1440,Malvern East,8 Vickery St,4,h,3600000,S,Marshall,24/6/17,8.4,3145,4,3,2.0,552,355.0,2015.0,Stonnington,-37.87421,145.04958,Southern Metropolitan,8801
1443,Newport,36 Junction St,3,h,1220000,SP,Hunter,24/6/17,6.2,3015,3,1,2.0,492,103.0,1940.0,Hobsons Bay,-37.83529,144.87893,Western Metropolitan,5498
1444,North Warrandyte,46 Osborne Rd,5,h,1550000,VB,Jellis,24/6/17,21.1,3113,5,3,4.0,4221,321.0,1980.0,Nillumbik,-37.73371,145.24045,Eastern Metropolitan,1058
1445,Oakleigh East,33 Greta St,3,h,1210000,S,Buxton,24/6/17,12.3,3166,3,1,2.0,700,115.0,1960.0,Monash,-37.9125,145.11844,Southern Metropolitan,2547
1447,Prahran,9/305 Dandenong Rd,2,u,1020000,S,hockingstuart,24/6/17,4.6,3181,2,1,1.0,0,102.0,1920.0,Stonnington,-37.85931,145.00616,Southern Metropolitan,7717
1449,Preston,6 The Mews,3,h,1020000,VB,Nelson,24/6/17,8.4,3072,3,3,2.0,158,159.0,2008.0,Darebin,-37.75026,144.98428,Northern Metropolitan,14577
1457,Surrey Hills,52 Park Rd,5,h,2000000,VB,Noel,24/6/17,10.2,3127,5,3,2.0,735,286.0,1945.0,Whitehorse,-37.83583,145.10664,Southern Metropolitan,5457
1462,Vermont South,3 Terrara Ct,4,h,1290000,S,Ray,24/6/17,17.2,3133,4,2,2.0,407,300.0,2003.0,Whitehorse,-37.85028,145.18787,Eastern Metropolitan,4280
1465,Abbotsford,1/43 Abbotsford St,2,u,505000,PI,Nelson,27/5/17,3.0,3067,2,1,1.0,0,38.0,1970.0,Yarra,-37.80206,145.00015,Northern Metropolitan,4019
1466,Abbotsford,67 Yarra St,3,h,1402500,S,Jellis,27/5/17,3.0,3067,3,1,1.0,270,101.0,1960.0,Yarra,-37.8023,144.99615,Northern Metropolitan,4019
1468,Albion,2/36 Selwyn St,3,u,600000,SA,Douglas,27/5/17,10.5,3020,3,2,2.0,247,127.0,2013.0,Brimbank,-37.77976,144.81559,Western Metropolitan,2185
1471,Black Rock,1/43 Iona St,3,u,1080000,S,Buxton,27/5/17,17.3,3193,3,2,2.0,328,144.0,1980.0,Bayside,-37.97359,145.0214,Southern Metropolitan,2866
1474,Brunswick East,40 Albion St,4,h,1210000,S,Biggin,27/5/17,4.0,3057,4,2,2.0,425,140.0,1920.0,Moreland,-37.76262,144.97733,Northern Metropolitan,5533
1475,Brunswick West,2/7 Gordon St,2,u,460000,S,Ray,27/5/17,5.2,3055,2,1,1.0,54,60.0,1970.0,Moreland,-37.75948,144.94758,Northern Metropolitan,7082
1478,Burwood East,2C Ray Rd,3,t,780000,PI,Ray,27/5/17,14.7,3151,3,2,2.0,306,138.0,1999.0,Whitehorse,-37.85473,145.1521,Eastern Metropolitan,4048
1480,Chirnside Park,2 Greenridge Ct,4,h,911982,SP,Hoskins,27/5/17,27.1,3116,4,2,3.0,734,222.0,1996.0,Yarra Ranges,-37.76032,145.30299,Eastern Victoria,3789
1481,Craigieburn,84 Royal Tce,3,t,420000,S,Ray,27/5/17,20.6,3064,3,2,2.0,219,175.0,2010.0,Hume,-37.57243,144.92663,Northern Metropolitan,15510
1482,Cremorne,311/163 Cremorne St,2,u,570000,S,Biggin,27/5/17,2.4,3121,2,2,1.0,0,75.0,2007.0,Yarra,-37.83011,144.99044,Northern Metropolitan,1123
1483,Croydon Hills,8 Wildberry Cl,4,h,905000,S,Fletchers,27/5/17,23.0,3136,4,2,2.0,731,178.0,1985.0,Maroondah,-37.78021,145.26367,Eastern Metropolitan,1705
1486,Doncaster East,2/24 Boronia Gr,3,u,871000,S,Fletchers,27/5/17,14.3,3109,3,2,2.0,195,142.0,2010.0,Manningham,-37.79979,145.15665,Eastern Metropolitan,10999
1487,Doncaster East,30 Daphne St,3,h,1385000,S,Noel,27/5/17,14.3,3109,3,2,3.0,654,149.0,1966.0,Manningham,-37.78496,145.14659,Eastern Metropolitan,10999
1490,Epping,12 Cabot Dr,3,h,500000,S,Harcourts,27/5/17,19.6,3076,3,2,2.0,553,117.0,1975.0,Whittlesea,-37.64463,145.04155,Northern Metropolitan,10926
1492,Epping,13 Orlit Ct,4,h,545000,PI,Barry,27/5/17,19.6,3076,4,2,2.0,635,157.0,1985.0,Whittlesea,-37.64051,145.05743,Northern Metropolitan,10926
1496,Greenvale,65 Clare Bvd,4,h,730000,S,YPA,27/5/17,20.4,3059,4,2,1.0,633,270.0,2004.0,Hume,-37.63958,144.90267,Northern Metropolitan,4864
1498,Hawthorn East,8/772 Burwood Rd,2,u,802500,S,Jellis,27/5/17,6.2,3123,2,1,2.0,966,87.0,1970.0,Boroondara,-37.82524,145.05568,Southern Metropolitan,6482
1499,Hawthorn East,6/20 Denmark Hill Rd,1,u,441000,S,Jellis,27/5/17,6.2,3123,1,1,0.0,0,50.0,1960.0,Boroondara,-37.8327,145.05428,Southern Metropolitan,6482
1503,Hoppers Crossing,9 Hawthorn Dr,3,h,505000,S,Sweeney,27/5/17,18.4,3029,3,1,1.0,663,142.0,1995.0,Wyndham,-37.86658,144.71221,Western Metropolitan,13830
1504,Hughesdale,1/7 Dalston Rd,3,u,1203500,S,Ray,27/5/17,12.3,3166,3,2,2.0,311,127.0,2000.0,Monash,-37.89829,145.08141,Southern Metropolitan,3145
1507,Kew East,9 Hartwood St,4,h,2258000,S,Jellis,27/5/17,7.3,3102,4,1,2.0,836,173.0,1910.0,Boroondara,-37.79702,145.05352,Southern Metropolitan,2671
1515,North Melbourne,4/8 Falshaws La,2,u,799000,S,Jellis,27/5/17,1.8,3051,2,1,1.0,0,73.0,1900.0,Melbourne,-37.79999,144.94961,Northern Metropolitan,6821
1516,North Melbourne,357 Flemington Rd,3,h,1285000,PI,J,27/5/17,1.8,3051,3,1,1.0,170,147.0,1990.0,Melbourne,-37.79074,144.94324,Northern Metropolitan,6821
1521,Port Melbourne,31 Albert St,2,h,1335000,S,Cayzer,27/5/17,3.5,3207,2,1,0.0,181,105.0,1880.0,Port Phillip,-37.83661,144.93359,Southern Metropolitan,8648
1523,Prahran,102/11 Hillingdon Pl,2,u,698000,S,Marshall,27/5/17,4.6,3181,2,1,1.0,0,85.0,1900.0,Stonnington,-37.85163,144.9943,Southern Metropolitan,7717
1525,Preston,52 May St,3,h,1171000,S,Woodards,27/5/17,8.4,3072,3,1,2.0,483,186.0,1930.0,Darebin,-37.73261,144.99535,Northern Metropolitan,14577
1527,Richmond,52/73 River St,2,u,615000,PI,hockingstuart,27/5/17,2.4,3121,2,2,1.0,14196,86.0,2005.0,Yarra,-37.81894,145.01314,Northern Metropolitan,14949
1529,Ringwood East,2/5 Mines Rd,2,u,609000,S,Barry,27/5/17,21.3,3135,2,1,2.0,190,70.0,1970.0,Maroondah,-37.80551,145.24589,Eastern Metropolitan,4407
1530,Sandringham,8/7 Neptune St,2,u,760000,S,Buxton,27/5/17,15.2,3191,2,1,1.0,0,82.0,1970.0,Bayside,-37.95142,145.01977,Southern Metropolitan,4497
1531,Seaford,12 Riviera St,4,h,795000,S,Veitch,27/5/17,35.4,3198,4,2,2.0,631,158.0,1960.0,Frankston,-38.08814,145.12598,South-Eastern Metropolitan,8077
1533,South Yarra,17/43 Kensington Rd,1,u,400000,VB,Jellis,27/5/17,2.7,3141,1,1,1.0,0,43.0,1950.0,Stonnington,-37.83678,145.00137,Southern Metropolitan,14887
1535,Sunshine,81 Parsons St,3,h,1070000,S,Bells,27/5/17,10.5,3020,3,2,2.0,573,198.0,1940.0,Brimbank,-37.79127,144.83713,Western Metropolitan,3755
1537,Surrey Hills,25 James St,5,h,2505000,S,Jellis,27/5/17,10.2,3127,5,2,0.0,739,266.0,1927.0,Boroondara,-37.81708,145.09566,Southern Metropolitan,5457
1542,Wollert,8 Yumbarra Pde,4,h,595000,S,Iconek,27/5/17,25.5,3750,4,2,2.0,448,370.0,2012.0,Whittlesea,-37.61337,145.03606,Northern Metropolitan,2940
1543,Yarraville,1/27 Stephen St,2,u,709500,SP,Jas,27/5/17,6.3,3013,2,1,1.0,80,80.0,1970.0,Maribyrnong,-37.81133,144.89553,Western Metropolitan,6543
1544,Airport West,3/26 Highridge Cr,3,u,670000,S,Nelson,8/7/17,10.4,3042,3,1,2.0,169,153.0,2000.0,Moonee Valley,-37.72752,144.88358,Western Metropolitan,3464
1548,Brighton East,1/3 Gleniffer Av,2,u,585000,PI,Buxton,8/7/17,10.3,3187,2,1,1.0,0,82.0,1950.0,Bayside,-37.93171,145.03041,Southern Metropolitan,6938
1549,Brighton East,90 Thomas St,4,h,1580000,PI,Jellis,8/7/17,10.3,3187,4,1,2.0,890,165.0,1970.0,Glen Eira,-37.91053,145.02447,Southern Metropolitan,6938
1550,Brunswick,9 Blyth St,4,h,1515000,S,Jellis,8/7/17,5.2,3056,4,2,2.0,236,194.0,1890.0,Moreland,-37.76549,144.96366,Northern Metropolitan,11918
1552,Bundoora,71 Wallara Cr,3,h,660000,S,Buckingham,8/7/17,12.1,3083,3,1,2.0,582,119.0,1970.0,Banyule,-37.70301,145.06341,Northern Metropolitan,10175
1553,Camberwell,5/26 Cornell St,2,u,755000,S,hockingstuart,8/7/17,7.7,3124,2,1,1.0,92,82.0,1960.0,Boroondara,-37.8401,145.09113,Southern Metropolitan,8920
1554,Carnegie,5/12 Judith St,1,u,286000,PI,Gary,8/7/17,10.1,3163,1,1,1.0,314,45.0,1960.0,Glen Eira,-37.90321,145.0555,Southern Metropolitan,7822
1555,Carnegie,1/108 Truganini Rd,4,t,1250000,S,hockingstuart,8/7/17,10.1,3163,4,3,2.0,326,223.0,2005.0,Glen Eira,-37.89334,145.05463,Southern Metropolitan,7822
1556,Caroline Springs,5/1 Dargi Grn,3,t,360000,SA,O'Brien,8/7/17,14.8,3023,3,1,1.0,0,136.0,2009.0,Melton,-37.70624,144.74042,Western Metropolitan,7719
1557,Carrum Downs,40 Whimbrel Cr,4,h,647000,S,Harcourts,8/7/17,34.9,3201,4,2,4.0,688,204.0,2002.0,Frankston,-38.10984,145.17062,South-Eastern Metropolitan,8060
1562,Frankston,87 Aquarius Dr,3,h,565000,S,O'Brien,8/7/17,38.0,3199,3,1,2.0,713,155.0,1980.0,Frankston,-38.16483,145.16383,South-Eastern Metropolitan,17055
1563,Glen Iris,1/15 Belmont Av,1,u,330000,SP,Thomson,8/7/17,7.3,3146,1,1,1.0,0,44.0,1960.0,Stonnington,-37.85702,145.04801,Southern Metropolitan,10412
1564,Glenroy,58 Bindi St,4,h,700000,S,RW,8/7/17,11.2,3046,4,2,1.0,655,82.0,1950.0,Moreland,-37.69558,144.93223,Northern Metropolitan,8870
1566,Hadfield,3A Neil St,2,t,595000,S,Eview,8/7/17,11.2,3046,2,2,1.0,201,111.0,2005.0,Moreland,-37.71147,144.93927,Northern Metropolitan,2606
1567,Hawthorn East,1/1091 Burke Rd,2,u,615888,SP,Marshall,8/7/17,6.2,3123,2,1,1.0,915,73.0,1970.0,Boroondara,-37.81835,145.05895,Southern Metropolitan,6482
1572,Maidstone,1/1 Clarendon St,3,t,650000,PI,Jas,8/7/17,6.4,3012,3,2,2.0,159,128.0,2016.0,Maribyrnong,-37.78502,144.86733,Western Metropolitan,3873
1573,Maidstone,19/8 Crefden St,2,u,435000,S,Biggin,8/7/17,6.4,3012,2,2,1.0,0,96.0,2017.0,Maribyrnong,-37.77813,144.87287,Western Metropolitan,3873
1575,Mill Park,15 Mockridge Dr,5,h,704500,S,Ray,8/7/17,17.9,3082,5,3,2.0,656,130.0,1970.0,Whittlesea,-37.6641,145.05123,Northern Metropolitan,10529
1578,Murrumbeena,6 Gerald St,4,h,1820000,S,Buxton,8/7/17,10.1,3163,4,2,1.0,632,265.0,1915.0,Glen Eira,-37.89465,145.06984,Southern Metropolitan,4442
1579,Ormond,300 Tucker Rd,4,h,1900000,S,Buxton,8/7/17,11.4,3204,4,2,2.0,700,210.0,1920.0,Glen Eira,-37.9075,145.05329,Southern Metropolitan,3578
1580,Pascoe Vale,8A Tangyes St,3,h,1210000,S,Nelson,8/7/17,8.5,3044,3,2,1.0,330,226.0,2012.0,Moreland,-37.72623,144.94521,Northern Metropolitan,7485
1584,Reservoir,24 Daleglen St,1,h,351000,SP,Harcourts,8/7/17,12.0,3073,1,1,1.0,168,63.0,1950.0,Darebin,-37.69828,145.02184,Northern Metropolitan,21650
1585,Ringwood East,1 Tweed St,4,h,1090000,S,Philip,8/7/17,21.3,3135,4,1,2.0,894,115.0,1950.0,Maroondah,-37.8159,145.24688,Eastern Metropolitan,4407
1588,St Albans,10 Leslie St,4,h,631000,S,Barry,8/7/17,14.0,3021,4,1,3.0,559,158.0,1970.0,Brimbank,-37.73593,144.8101,Western Metropolitan,14042
1589,St Kilda,9/285 Barkly St,1,u,470000,VB,Chisholm,8/7/17,5.0,3182,1,1,1.0,548,44.0,2009.0,Port Phillip,-37.87312,144.97986,Southern Metropolitan,13240
1591,Sunshine West,1/52 Drinkwater Cr,3,h,450000,S,Douglas,8/7/17,10.5,3020,3,1,2.0,283,104.0,1970.0,Brimbank,-37.79703,144.81228,Western Metropolitan,6763
1592,Truganina,4 Romek Wy,3,h,451000,S,TRUE,8/7/17,18.4,3029,3,2,2.0,347,134.0,2010.0,Wyndham,-37.83963,144.71487,Western Metropolitan,5811
1595,Wyndham Vale,112 Eureka Dr,4,h,478000,S,hockingstuart,8/7/17,27.2,3024,4,2,2.0,400,151.0,2008.0,Wyndham,-37.87047,144.59864,Western Metropolitan,5262
1597,Ashburton,2/6 Ramu Gr,4,t,1520000,S,Jellis,12/8/17,10.2,3147,4,3,2.0,267,190.0,2012.0,Boroondara,-37.87036,145.08471,Southern Metropolitan,3052
1598,Balwyn North,45A Helston St,4,h,1460000,VB,hockingstuart,12/8/17,9.7,3104,4,2,2.0,433,185.0,1955.0,Boroondara,-37.78368,145.09545,Southern Metropolitan,7809
1602,Bentleigh,60A Fromer St,4,t,1280000,S,Buxton,12/8/17,11.4,3204,4,3,2.0,306,200.0,2014.0,Glen Eira,-37.92893,145.04581,Southern Metropolitan,6795
1603,Brighton,2A Collins St,4,h,4050000,PI,Buxton,12/8/17,10.5,3186,4,4,4.0,508,465.0,2011.0,Bayside,-37.90904,144.99868,Southern Metropolitan,10579
1605,Brighton East,174 South Rd,3,h,1680000,SP,Buxton,12/8/17,10.3,3187,3,1,2.0,605,181.0,1920.0,Bayside,-37.93063,145.01314,Southern Metropolitan,6938
1606,Brighton East,3/87 Thomas St,2,u,890000,S,Hodges,12/8/17,10.3,3187,2,1,2.0,275,106.0,1970.0,Bayside,-37.91106,145.02394,Southern Metropolitan,6938
1609,Bundoora,13 Cher Av,4,t,685000,S,Morrison,12/8/17,12.1,3083,4,2,1.0,287,152.0,1990.0,Whittlesea,-37.69382,145.04831,Northern Metropolitan,10175
1611,Bundoora,6/70 Grange Bvd,2,t,505000,S,Barry,12/8/17,12.1,3083,2,1,2.0,90,90.0,1995.0,Darebin,-37.70912,145.05181,Northern Metropolitan,10175
1612,Burwood,61 McCubbin St,4,h,1390000,SA,Fletchers,12/8/17,10.4,3125,4,2,1.0,627,196.0,1950.0,Whitehorse,-37.85374,145.12459,Southern Metropolitan,5678
1614,Cheltenham,10 Jack Rd,4,h,1200000,PI,Barry,12/8/17,17.9,3192,4,2,4.0,679,190.0,1960.0,Bayside,-37.96098,145.04275,Southern Metropolitan,9758
1616,Clarinda,10 Boree Av,4,h,1241000,S,Woodards,12/8/17,17.5,3169,4,2,2.0,625,625.0,1950.0,Kingston,-37.92801,145.1057,South-Eastern Metropolitan,2727
1620,Deepdene,1/5 Leonard St,4,t,1680000,S,Fletchers,12/8/17,7.9,3103,4,2,1.0,254,172.0,1995.0,Boroondara,-37.81007,145.06792,Southern Metropolitan,892
1621,Elwood,4 Kendall St,4,h,3175000,S,Marshall,12/8/17,7.2,3184,4,2,3.0,558,174.0,1900.0,Port Phillip,-37.88014,144.99347,Southern Metropolitan,8989
1625,Fitzroy,302/424 Gore St,1,u,545000,S,Jellis,12/8/17,2.1,3065,1,1,1.0,1730,60.0,2011.0,Yarra,-37.79636,144.98394,Northern Metropolitan,5825
1626,Footscray,12/26 Park St,2,t,575000,SA,Nelson,12/8/17,5.1,3011,2,2,1.0,88,94.0,2000.0,Maribyrnong,-37.78872,144.88891,Western Metropolitan,7570
1628,Gladstone Park,245 Carrick Dr,3,h,629000,SP,Barry,12/8/17,12.9,3043,3,1,2.0,552,136.0,1980.0,Hume,-37.68641,144.89826,Western Metropolitan,3285
1630,Glenroy,111 Loongana Av,3,h,770000,PI,Barry,12/8/17,11.2,3046,3,1,2.0,604,132.0,1960.0,Moreland,-37.70855,144.90441,Northern Metropolitan,8870
1631,Hawthorn,10 Through St,3,h,1425000,VB,Jellis,12/8/17,5.3,3122,3,1,1.0,333,108.0,1930.0,Boroondara,-37.82737,145.02971,Southern Metropolitan,11308
1638,Kew,3/33 Parkhill Rd,3,t,1007000,S,Nelson,12/8/17,5.4,3101,3,2,1.0,0,114.0,1977.0,Boroondara,-37.80495,145.04949,Southern Metropolitan,10331
1639,Kew,3/32 Wimba Av,2,u,860000,VB,Jellis,12/8/17,5.4,3101,2,2,1.0,0,108.0,1950.0,Boroondara,-37.80593,145.05121,Southern Metropolitan,10331
1641,Maidstone,3/13 Winston St,3,t,710000,PI,Jas,12/8/17,6.4,3012,3,2,2.0,186,134.0,2011.0,Maribyrnong,-37.78559,144.86483,Western Metropolitan,3873
1642,Malvern East,431 Wattletree Rd,3,h,2500000,PI,Jellis,12/8/17,8.4,3145,3,3,3.0,1011,206.0,1925.0,Stonnington,-37.8652,145.05248,Southern Metropolitan,8801
1643,McKinnon,41 McKinnon Rd,2,h,1200000,SP,Buxton,12/8/17,11.4,3204,2,1,2.0,397,96.0,1940.0,Glen Eira,-37.90978,145.02937,Southern Metropolitan,2397
1644,Newport,5/13 Liley St,3,t,730000,S,Williams,12/8/17,6.2,3015,3,2,2.0,200,126.0,2005.0,Hobsons Bay,-37.85134,144.88636,Western Metropolitan,5498
1647,Niddrie,45 Muriel St,3,h,1230000,S,Barry,12/8/17,10.4,3042,3,2,1.0,324,207.0,2016.0,Moonee Valley,-37.7431,144.88722,Western Metropolitan,2291
1651,Oakleigh South,3/6 Reid St,2,u,601000,SP,Ray,12/8/17,15.5,3167,2,1,1.0,0,62.0,1980.0,Monash,-37.91061,145.0862,South-Eastern Metropolitan,3692
1653,Prahran,19 Airlie Av,4,h,2635000,S,Jellis,12/8/17,4.6,3181,4,2,2.0,401,154.0,1910.0,Stonnington,-37.85565,145.00839,Southern Metropolitan,7717
1654,Reservoir,52 Powell St,4,h,1200000,S,Nelson,12/8/17,12.0,3073,4,2,2.0,499,260.0,1940.0,Darebin,-37.72614,144.99892,Northern Metropolitan,21650
1661,Sunshine,80 Wright St,2,h,615000,SP,Barry,12/8/17,10.5,3020,2,1,0.0,418,94.0,1940.0,Brimbank,-37.79595,144.83206,Western Metropolitan,3755
1667,Altona,35 Lowe Av,4,h,935000,SP,Barlow,15/7/17,11.0,3018,4,2,2.0,629,180.0,1985.0,Hobsons Bay,-37.86027,144.82073,Western Metropolitan,5301
1670,Boronia,3 Devenish Rd,3,h,785000,S,iTRAK,15/7/17,25.0,3155,3,2,2.0,723,138.0,1980.0,Knox,-37.85284,145.26942,Eastern Metropolitan,9704
1671,Broadmeadows,37 Stanhope St,4,h,631000,S,YPA,15/7/17,14.0,3047,4,2,2.0,696,158.0,1960.0,Hume,-37.68584,144.9315,Northern Metropolitan,4294
1672,Bundoora,27 Norfolk Cr,3,h,710000,S,Darren,15/7/17,12.1,3083,3,1,1.0,540,142.0,1968.0,Banyule,-37.70636,145.05462,Northern Metropolitan,10175
1673,Carnegie,55 Tranmere Av,3,h,1840000,S,Ray,15/7/17,10.1,3163,3,2,1.0,483,171.0,1920.0,Glen Eira,-37.89204,145.06086,Southern Metropolitan,7822
1675,Croydon,33 Jackson St,3,h,662000,S,hockingstuart,15/7/17,23.0,3136,3,1,1.0,396,120.0,1950.0,Maroondah,-37.79486,145.28674,Eastern Metropolitan,11925
1676,Delahey,10 Alexander Cl,3,h,560000,S,YPA,15/7/17,18.0,3037,3,2,2.0,543,153.0,1995.0,Brimbank,-37.7143,144.77096,Western Metropolitan,2898
1677,Dingley Village,29 Elliott Cr,3,h,800000,S,Ray,15/7/17,22.2,3172,3,2,4.0,801,150.0,1980.0,Kingston,-37.98596,145.13187,South-Eastern Metropolitan,3940
1678,Dingley Village,5 Tarnook Ct,4,h,854000,S,Ray,15/7/17,22.2,3172,4,2,2.0,676,181.0,1975.0,Kingston,-37.97936,145.13302,South-Eastern Metropolitan,3940
1679,Epping,4 Nuthall Wy,4,h,1012000,S,Iconek,15/7/17,19.6,3076,4,3,3.0,631,355.0,2009.0,Whittlesea,-37.6246,145.01686,Northern Metropolitan,10926
1680,Fitzroy,205/96 Charles St,1,u,490000,S,hockingstuart,15/7/17,2.1,3065,1,1,1.0,0,57.0,2013.0,Yarra,-37.80348,144.98257,Northern Metropolitan,5825
1686,Keilor Downs,11 Cromer Pl,4,h,705000,PI,Brad,15/7/17,15.5,3038,4,2,3.0,815,198.0,2000.0,Brimbank,-37.71757,144.81328,Western Metropolitan,3656
1691,Moorabbin,10 Barilla Rd,3,t,935000,SP,Buxton,15/7/17,14.3,3189,3,2,2.0,280,109.0,1985.0,Kingston,-37.94111,145.0431,Southern Metropolitan,2555
1692,Notting Hill,3 Risdon Dr,4,h,1211000,S,One,15/7/17,16.7,3168,4,3,3.0,727,167.0,1970.0,Monash,-37.90779,145.15042,Southern Metropolitan,902
1693,Oakleigh,42 Bishop St,4,h,1610000,S,Buxton,15/7/17,12.3,3166,4,2,2.0,592,193.0,1950.0,Monash,-37.90821,145.09314,Southern Metropolitan,3224
1695,Point Cook,15 Metcalf Wy,4,h,698000,S,hockingstuart,15/7/17,14.7,3030,4,2,2.0,448,190.0,2012.0,Wyndham,-37.8914,144.72014,Western Metropolitan,15542
1698,Wantirna South,42 Argyle Wy,4,h,1045000,S,Noel,15/7/17,14.7,3152,4,3,2.0,728,153.0,1990.0,Knox,-37.88009,145.22736,Eastern Metropolitan,7082
1700,Westmeadows,27 Eyre St,3,h,800000,S,YPA,15/7/17,16.5,3049,3,2,2.0,898,142.0,1985.0,Hume,-37.67823,144.90002,Northern Metropolitan,2474
1702,Altona North,12 Chambers Rd,3,h,830000,SP,RT,22/7/17,9.4,3025,3,2,2.0,529,130.0,1965.0,Hobsons Bay,-37.84107,144.84179,Western Metropolitan,5132
1703,Altona North,2/16 Stapley Cr,2,h,510000,S,Sweeney,22/7/17,9.4,3025,2,1,1.0,170,100.0,2001.0,Hobsons Bay,-37.83658,144.86199,Western Metropolitan,5132
1705,Bellfield,9 Sullivan St,2,h,906000,S,Miles,22/7/17,8.8,3081,2,1,1.0,617,109.0,1960.0,Banyule,-37.7528,145.04444,Eastern Metropolitan,790
1709,Craigieburn,11 Heytesbury Cr,3,h,607500,S,hockingstuart,22/7/17,20.6,3064,3,2,2.0,654,185.0,1999.0,Hume,-37.6038,144.9226,Northern Metropolitan,15510
1710,Dandenong North,7 Buchan St,5,h,895000,S,Barry,22/7/17,24.7,3175,5,2,4.0,779,186.0,1970.0,Greater Dandenong,-37.94465,145.21236,South-Eastern Metropolitan,8322
1711,East Melbourne,205/30 St Andrews Pl,1,u,895000,S,Kay,22/7/17,1.3,3002,1,1,1.0,0,60.0,1990.0,Melbourne,-37.81177,144.97617,Northern Metropolitan,3040
1712,Elsternwick,4/49 Seymour Rd,3,t,1200000,S,Biggin,22/7/17,7.2,3185,3,1,2.0,1405,117.0,1965.0,Glen Eira,-37.88065,145.01112,Southern Metropolitan,4898
1713,Elwood,7/59 Ormond Rd,2,u,630000,S,McGrath,22/7/17,7.2,3184,2,1,1.0,637,73.0,1970.0,Port Phillip,-37.88374,144.98518,Southern Metropolitan,8989
1714,Footscray,12 Jerrold St,4,h,891000,S,Sweeney,22/7/17,5.1,3011,4,1,3.0,446,101.0,1920.0,Maribyrnong,-37.79221,144.89076,Western Metropolitan,7570
1716,Glen Iris,2/10 Osborne Av,2,u,580000,VB,hockingstuart,22/7/17,7.3,3146,2,1,1.0,200,62.0,1970.0,Stonnington,-37.85743,145.0468,Southern Metropolitan,10412
1717,Glen Waverley,2/32 Wilson Rd,3,u,1000000,PI,McGrath,22/7/17,16.7,3150,3,2,2.0,365,124.0,1996.0,Monash,-37.88599,145.17031,Eastern Metropolitan,15321
1719,Hillside,93 Saronvale Cr,4,h,700000,PI,Barry,22/7/17,18.0,3037,4,2,4.0,788,236.0,1995.0,Melton,-37.68974,144.75225,Western Metropolitan,5556
1720,Jacana,12 Lorraine Cr,3,h,528000,SP,RW,22/7/17,14.0,3047,3,1,3.0,588,92.0,1960.0,Hume,-37.68306,144.90928,Northern Metropolitan,851
1722,Kings Park,261 Taylors Rd,3,h,565000,S,Ray,22/7/17,14.0,3021,3,2,3.0,543,106.0,1980.0,Brimbank,-37.72765,144.78107,Western Metropolitan,2878
1724,Maidstone,18 Pullar St,2,h,468000,S,Burnham,22/7/17,6.4,3012,2,1,2.0,312,89.0,1990.0,Maribyrnong,-37.78353,144.87233,Western Metropolitan,3873
